Millenium: Tabela Kursów Walut Obcych Banku Millennium S.A. (CHF)
* - Dewizy
** - Dewizy (produkty kredytowe firm):
        kursy wymiany walut obcych w złotych dla transakcji kredytowych zawartych z przedsiębiorcami:
            kredyty (poza kredytem w rachunku bieżącym), gwarancje bankowe, akredytywy dokumentowe, faktoring.
*** - Kurs waluty CHF do obsługi kredytów hipotecznych udzielonych we franku szwajcarskim przez Bank Millennium (CHH)

Data	Godzina	Dewizy Kupno*	Dewizy Sprzedaż*	Pieniądze Kupno	Pieniądze Sprzedaż	Dewizy Kupno**	Dewizy Sprzedaż**		Dewizy Kupno***	Dewizy Sprzedaż***
2019-11-18	08:51	3.856	4.1005	3.8329	4.1243	0	0		3.8525	3.9698
2019-11-18	11:38	3.856	4.1005	3.8329	4.1243	0	0		3.8525	3.9698
2019-11-18	14:47	3.8655	4.1105	3.8424	4.1345	0	0		3.862	3.9796
2019-11-19	08:52	3.8637	4.1087	3.8406	4.1326	0	0		3.8602	3.9778
2019-11-19	11:37	3.8637	4.1087	3.8406	4.1326	0	0		3.8602	3.9778
2019-11-19	14:49	3.8501	4.0942	3.827	4.118	0	0		3.8466	3.9637
2019-11-20	08:49	3.8589	4.1035	3.8358	4.1274	0	0		3.8554	3.9728
2019-11-20	11:36	3.8589	4.1035	3.8358	4.1274	0	0		3.8554	3.9728
2019-11-20	14:46	3.8552	4.0995	3.8321	4.1234	0	0		3.8516	3.9689
2019-11-21	08:51	3.8579	4.1024	3.8348	4.1263	0	0		3.8544	3.9717
2019-11-21	11:48	3.8579	4.1024	3.8348	4.1263	0	0		3.8544	3.9717
2019-11-21	14:46	3.8535	4.0978	3.8305	4.1217	0	0		3.85	3.9673
2019-11-22	08:46	3.8538	4.0981	3.8307	4.122	0	0		3.8503	3.9676
2019-11-22	12:01	3.8538	4.0981	3.8307	4.122	0	0		3.8503	3.9676
2019-11-22	14:50	3.852	4.0962	3.829	4.12	0	0		3.8485	3.9657
2019-11-25	08:49	3.8519	4.096	3.8288	4.1199	0	0		3.8483	3.9656
2019-11-25	11:41	3.8519	4.096	3.8288	4.1199	0	0		3.8483	3.9656
2019-11-25	14:46	3.8548	4.0992	3.8318	4.123	0	0		3.8513	3.9686
2019-11-26	08:44	3.8567	4.1012	3.8336	4.125	0	0		3.8532	3.9705
2019-11-26	11:44	3.8567	4.1012	3.8336	4.125	0	0		3.8532	3.9705
2019-11-26	14:47	3.8597	4.1044	3.8366	4.1283	0	0		3.8562	3.9737
2019-11-27	08:44	3.8648	4.1098	3.8416	4.1337	0	0		3.8612	3.9788
2019-11-27	11:58	3.8648	4.1098	3.8416	4.1337	0	0		3.8612	3.9788
2019-11-27	14:49	3.8684	4.1136	3.8453	4.1376	0	0		3.8649	3.9826
2019-11-28	08:53	3.86	4.1047	3.8369	4.1286	0	0		3.8565	3.974
2019-11-28	11:50	3.86	4.1047	3.8369	4.1286	0	0		3.8565	3.974
2019-11-28	15:18	3.8768	4.1226	3.8536	4.1465	0	0		3.8732	3.9912
2019-11-29	08:49	3.8749	4.1205	3.8517	4.1445	0	0		3.8714	3.9893
2019-11-29	11:47	3.8749	4.1205	3.8517	4.1445	0	0		3.8714	3.9893
2019-11-29	14:44	3.868	4.1132	3.8448	4.1371	0	0		3.8645	3.9822
2019-12-02	08:47	3.8574	4.1019	3.8343	4.1258	0	0		3.8539	3.9713
2019-12-02	12:13	3.8574	4.1019	3.8343	4.1258	0	0		3.8539	3.9713
2019-12-02	14:51	3.8527	4.0969	3.8296	4.1208	0	0		3.8492	3.9664
2019-12-03	08:38	3.8452	4.0889	3.8221	4.1127	0	0		3.8416	3.9586
2019-12-03	11:57	3.8452	4.0889	3.8221	4.1127	0	0		3.8416	3.9586
2019-12-03	14:57	3.8602	4.1049	3.8371	4.1288	0	0		3.8567	3.9742
2019-12-04	08:49	3.8649	4.11	3.8418	4.1339	0	0		3.8614	3.979
2019-12-04	11:47	3.8649	4.11	3.8418	4.1339	0	0		3.8614	3.979
2019-12-04	14:52	3.8498	4.0938	3.8267	4.1176	0	0		3.8462	3.9634
2019-12-05	08:52	3.8492	4.0933	3.8262	4.1171	0	0		3.8457	3.9629
2019-12-05	11:58	3.8492	4.0933	3.8262	4.1171	0	0		3.8457	3.9629
2019-12-05	14:50	3.8428	4.0864	3.8198	4.1102	0	0		3.8393	3.9562
2019-12-06	08:46	3.8435	4.0872	3.8205	4.1109	0	0		3.84	3.9569
2019-12-06	12:18	3.8435	4.0872	3.8205	4.1109	0	0		3.84	3.9569
2019-12-06	14:47	3.8439	4.0876	3.8209	4.1113	0	0		3.8404	3.9573
2019-12-09	08:46	3.8511	4.0952	3.8281	4.1191	0	0		3.8476	3.9648
2019-12-09	12:02	3.8511	4.0952	3.8281	4.1191	0	0		3.8476	3.9648
2019-12-09	14:47	3.8527	4.097	3.8297	4.1208	0	0		3.8492	3.9664
2019-12-10	08:47	3.8675	4.1127	3.8444	4.1366	0	0		3.864	3.9817
2019-12-10	12:12	3.8675	4.1127	3.8444	4.1366	0	0		3.864	3.9817
2019-12-10	14:49	3.8693	4.1146	3.8462	4.1386	0	0		3.8658	3.9835
2019-12-11	08:44	3.8748	4.1205	3.8516	4.1444	0	0		3.8713	3.9892
2019-12-11	12:25	3.8748	4.1205	3.8516	4.1444	0	0		3.8713	3.9892
2019-12-11	14:46	3.8692	4.1145	3.8461	4.1385	0	0		3.8657	3.9834
2019-12-12	08:50	3.8606	4.1053	3.8375	4.1292	0	0		3.8571	3.9745
2019-12-12	11:36	3.8606	4.1053	3.8375	4.1292	0	0		3.8571	3.9745
2019-12-12	14:46	3.8615	4.1063	3.8384	4.1302	0	0		3.858	3.9755
2019-12-13	08:42	3.8412	4.0847	3.8182	4.1084	0	0		3.8377	3.9546
2019-12-13	11:39	3.8412	4.0847	3.8182	4.1084	0	0		3.8377	3.9546
2019-12-13	14:49	3.8365	4.0797	3.8135	4.1034	0	0		3.833	3.9497
2019-12-16	08:53	3.8458	4.0895	3.8227	4.1133	0	0		3.8422	3.9593
2019-12-16	11:42	3.8458	4.0895	3.8227	4.1133	0	0		3.8422	3.9593
2019-12-16	14:49	3.838	4.0814	3.8151	4.1051	0	0		3.8345	3.9513
2019-12-17	08:36	3.8306	4.0735	3.8077	4.0972	0	0		3.8271	3.9437
2019-12-17	11:42	3.8306	4.0735	3.8077	4.0972	0	0		3.8271	3.9437
2019-12-17	14:50	3.8382	4.0815	3.8153	4.1053	0	0		3.8347	3.9515
2019-12-18	08:39	3.8382	4.0815	3.8153	4.1053	0	0		3.8347	3.9515
2019-12-18	11:53	3.8382	4.0815	3.8153	4.1053	0	0		3.8347	3.9515
2019-12-18	15:35	3.8581	4.1027	3.835	4.1266	0	0		3.8546	3.972
2019-12-19	08:46	3.8568	4.1013	3.8337	4.1251	0	0		3.8532	3.9706
2019-12-19	12:03	3.8568	4.1013	3.8337	4.1251	0	0		3.8532	3.9706
2019-12-19	14:45	3.8566	4.1011	3.8335	4.1249	0	0		3.8531	3.9704
2019-12-20	09:28	3.8579	4.1024	3.8348	4.1263	0	0		3.8543	3.9717
2019-12-20	11:35	3.8579	4.1024	3.8348	4.1263	0	0		3.8543	3.9717
2019-12-20	15:03	3.862	4.1068	3.8389	4.1307	0	0		3.8585	3.976
2019-12-23	08:50	3.8566	4.1011	3.8335	4.125	0	0		3.8531	3.9704
2019-12-23	11:37	3.8566	4.1011	3.8335	4.125	0	0		3.8531	3.9704
2019-12-23	14:52	3.8674	4.1126	3.8443	4.1365	0	0		3.8639	3.9816
2019-12-24	08:47	3.8644	4.1094	3.8413	4.1333	0	0		3.8609	3.9785
2019-12-24	11:50	3.8644	4.1094	3.8413	4.1333	0	0		3.8609	3.9785
2019-12-24	14:44	3.86	4.1047	3.8369	4.1286	0	0		3.8565	3.974
2019-12-27	08:52	3.8517	4.0959	3.8287	4.1197	0	0		3.8482	3.9654
2019-12-27	11:39	3.8517	4.0959	3.8287	4.1197	0	0		3.8482	3.9654
2019-12-27	14:49	3.8627	4.1076	3.8396	4.1315	0	0		3.8592	3.9767
2019-12-30	08:43	3.8614	4.1062	3.8383	4.1301	0	0		3.8579	3.9754
2019-12-30	11:52	3.8614	4.1062	3.8383	4.1301	0	0		3.8579	3.9754
2019-12-30	14:45	3.8604	4.1052	3.8373	4.129	0	0		3.8569	3.9744
2019-12-31	08:47	3.8659	4.1109	3.8427	4.1349	0	0		3.8623	3.98
2019-12-31	11:45	3.8659	4.1109	3.8427	4.1349	0	0		3.8623	3.98
2019-12-31	14:45	3.8685	4.1138	3.8454	4.1377	0	0		3.865	3.9827
2020-01-02	08:57	3.8602	4.1049	3.8371	4.1288	0	0		3.8566	3.9741
2020-01-02	12:03	3.8602	4.1049	3.8371	4.1288	0	0		3.8566	3.9741
2020-01-02	14:47	3.8609	4.1057	3.8378	4.1296	0	0		3.8574	3.9749
2020-01-03	08:42	3.8658	4.1109	3.8427	4.1348	0	0		3.8623	3.9799
2020-01-03	11:47	3.8658	4.1109	3.8427	4.1348	0	0		3.8623	3.9799
2020-01-03	14:44	3.8664	4.1115	3.8432	4.1354	0	0		3.8628	3.9805
2020-01-07	08:56	3.8506	4.0947	3.8275	4.1185	0	0		3.8471	3.9642
2020-01-07	12:03	3.8506	4.0947	3.8275	4.1185	0	0		3.8471	3.9642
2020-01-07	14:48	3.8611	4.1059	3.838	4.1298	0	0		3.8576	3.9751
2020-01-08	08:47	3.8633	4.1082	3.8402	4.1321	0	0		3.8597	3.9773
2020-01-08	12:05	3.8633	4.1082	3.8402	4.1321	0	0		3.8597	3.9773
2020-01-08	14:47	3.8747	4.1204	3.8516	4.1444	0	0		3.8712	3.9891
2020-01-09	08:47	3.8576	4.1022	3.8345	4.126	0	0		3.8541	3.9715
2020-01-09	11:49	3.8576	4.1022	3.8345	4.126	0	0		3.8541	3.9715
2020-01-09	14:50	3.8744	4.12	3.8512	4.144	0	0		3.8709	3.9887
2020-01-10	08:48	3.8735	4.1191	3.8503	4.143	0	0		3.87	3.9878
2020-01-10	11:51	3.8735	4.1191	3.8503	4.143	0	0		3.87	3.9878
2020-01-10	14:46	3.8638	4.1087	3.8407	4.1326	0	0		3.8603	3.9778
2020-01-13	08:51	3.8562	4.1006	3.8331	4.1245	0	0		3.8527	3.97
2020-01-13	11:54	3.8562	4.1006	3.8331	4.1245	0	0		3.8527	3.97
2020-01-13	14:44	3.8659	4.111	3.8427	4.1349	0	0		3.8624	3.98
2020-01-14	08:46	3.8627	4.1076	3.8396	4.1315	0	0		3.8592	3.9768
2020-01-14	11:41	3.8627	4.1076	3.8396	4.1315	0	0		3.8592	3.9768
2020-01-14	14:45	3.8642	4.1092	3.8411	4.1331	0	0		3.8607	3.9782
2020-01-15	08:49	3.8649	4.1099	3.8417	4.1338	0	0		3.8613	3.9789
2020-01-15	11:46	3.8649	4.1099	3.8417	4.1338	0	0		3.8613	3.9789
2020-01-15	14:46	3.8779	4.1238	3.8547	4.1478	0	0		3.8744	3.9924
2020-01-16	08:47	3.8788	4.1247	3.8556	4.1487	0	0		3.8753	3.9933
2020-01-16	12:01	3.8788	4.1247	3.8556	4.1487	0	0		3.8753	3.9933
2020-01-16	14:46	3.8823	4.1284	3.8591	4.1524	0	0		3.8787	3.9969
2020-01-17	08:48	3.8844	4.1306	3.8611	4.1547	0	0		3.8808	3.999
2020-01-17	11:36	3.8844	4.1306	3.8611	4.1547	0	0		3.8808	3.999
2020-01-17	14:46	3.8866	4.1329	3.8633	4.157	0	0		3.883	4.0013
2020-01-20	08:49	3.8946	4.1415	3.8713	4.1656	0	0		3.8911	4.0096
2020-01-20	12:16	3.8946	4.1415	3.8713	4.1656	0	0		3.8911	4.0096
2020-01-20	12:28	3.8946	4.1415	3.8713	4.1656	0	0		3.8911	4.0096
2020-01-20	14:56	3.8943	4.1412	3.871	4.1653	0	0		3.8908	4.0093
2020-01-21	08:48	3.8973	4.1443	3.8739	4.1684	0	0		3.8937	4.0123
2020-01-21	11:57	3.8973	4.1443	3.8739	4.1684	0	0		3.8937	4.0123
2020-01-21	14:52	3.893	4.1398	3.8697	4.1639	0	0		3.8895	4.0079
2020-01-22	08:48	3.882	4.1281	3.8588	4.1521	0	0		3.8785	3.9966
2020-01-22	11:36	3.882	4.1281	3.8588	4.1521	0	0		3.8785	3.9966
2020-01-22	14:47	3.886	4.1323	3.8627	4.1564	0	0		3.8824	4.0007
2020-01-23	08:46	3.893	4.1398	3.8697	4.1639	0	0		3.8895	4.0079
2020-01-23	11:49	3.893	4.1398	3.8697	4.1639	0	0		3.8895	4.0079
2020-01-23	14:45	3.8955	4.1425	3.8722	4.1666	0	0		3.892	4.0105
2020-01-24	08:53	3.9043	4.1518	3.8809	4.1759	0	0		3.9007	4.0195
2020-01-24	12:03	3.9043	4.1518	3.8809	4.1759	0	0		3.9007	4.0195
2020-01-24	14:44	3.9175	4.1658	3.894	4.1901	0	0		3.9139	4.0331
2020-01-27	08:50	3.9203	4.1689	3.8969	4.1931	0	0		3.9168	4.0361
2020-01-27	11:41	3.9203	4.1689	3.8969	4.1931	0	0		3.9168	4.0361
2020-01-27	14:59	3.9421	4.192	3.9185	4.2164	0	0		3.9385	4.0584
2020-01-28	08:50	3.9389	4.1886	3.9154	4.213	0	0		3.9353	4.0552
2020-01-28	11:40	3.9389	4.1886	3.9154	4.213	0	0		3.9353	4.0552
2020-01-28	14:44	3.9309	4.1801	3.9074	4.2045	0	0		3.9273	4.047
2020-01-29	08:47	3.9288	4.1779	3.9053	4.2022	0	0		3.9252	4.0448
2020-01-29	11:37	3.9288	4.1779	3.9053	4.2022	0	0		3.9252	4.0448
2020-01-29	14:48	3.9354	4.1849	3.9119	4.2092	0	0		3.9318	4.0516
2020-01-30	08:51	3.9483	4.1986	3.9246	4.223	0	0		3.9447	4.0648
2020-01-30	12:06	3.9483	4.1986	3.9246	4.223	0	0		3.9447	4.0648
2020-01-30	14:45	3.9523	4.2029	3.9287	4.2274	0	0		3.9487	4.069
2020-01-31	08:37	3.9529	4.2035	3.9293	4.228	0	0		3.9493	4.0696
2020-01-31	11:45	3.9529	4.2035	3.9293	4.228	0	0		3.9493	4.0696
2020-01-31	14:46	3.9716	4.2234	3.9479	4.248	0	0		3.968	4.0889
2020-02-03	08:50	3.9571	4.2079	3.9334	4.2324	0	0		3.9535	4.0739
2020-02-03	11:45	3.9571	4.2079	3.9334	4.2324	0	0		3.9535	4.0739
2020-02-03	14:47	3.9674	4.2189	3.9437	4.2435	0	0		3.9638	4.0845
2020-02-04	08:46	3.9617	4.2129	3.938	4.2374	0	0		3.9581	4.0787
2020-02-04	11:46	3.9617	4.2129	3.938	4.2374	0	0		3.9581	4.0787
2020-02-04	14:47	3.9344	4.1839	3.9109	4.2082	0	0		3.9309	4.0506
2020-02-05	08:42	3.9416	4.1914	3.918	4.2158	0	0		3.938	4.0579
2020-02-05	11:36	3.9416	4.1914	3.918	4.2158	0	0		3.938	4.0579
2020-02-05	14:46	3.9038	4.1513	3.8804	4.1754	0	0		3.9002	4.019
2020-02-06	08:51	3.9082	4.1559	3.8848	4.1801	0	0		3.9046	4.0235
2020-02-06	11:49	3.9082	4.1559	3.8848	4.1801	0	0		3.9046	4.0235
2020-02-06	14:46	3.9064	4.154	3.883	4.1782	0	0		3.9028	4.0217
2020-02-07	08:49	3.9267	4.1756	3.9032	4.1999	0	0		3.9231	4.0426
2020-02-07	11:53	3.9267	4.1756	3.9032	4.1999	0	0		3.9231	4.0426
2020-02-07	14:46	3.9325	4.1818	3.909	4.2061	0	0		3.9289	4.0486
2020-02-10	08:53	3.9318	4.1811	3.9083	4.2054	0	0		3.9282	4.0479
2020-02-10	11:47	3.9318	4.1811	3.9083	4.2054	0	0		3.9282	4.0479
2020-02-10	14:55	3.932	4.1813	3.9085	4.2056	0	0		3.9284	4.0481
2020-02-11	08:52	3.9406	4.1904	3.917	4.2148	0	0		3.937	4.0569
2020-02-11	11:42	3.9406	4.1904	3.917	4.2148	0	0		3.937	4.0569
2020-02-11	14:55	3.933	4.1824	3.9095	4.2067	0	0		3.9294	4.0491
2020-02-12	08:42	3.936	4.1855	3.9125	4.2099	0	0		3.9324	4.0522
2020-02-12	11:53	3.936	4.1855	3.9125	4.2099	0	0		3.9324	4.0522
2020-02-12	14:49	3.9396	4.1893	3.916	4.2137	0	0		3.936	4.0558
2020-02-13	08:52	3.9481	4.1984	3.9245	4.2229	0	0		3.9445	4.0647
2020-02-13	11:39	3.9481	4.1984	3.9245	4.2229	0	0		3.9445	4.0647
2020-02-13	14:52	3.9454	4.1955	3.9218	4.2199	0	0		3.9418	4.0619
2020-02-14	08:41	3.9392	4.1889	3.9156	4.2133	0	0		3.9356	4.0554
2020-02-14	11:39	3.9392	4.1889	3.9156	4.2133	0	0		3.9356	4.0554
2020-02-14	14:46	3.9407	4.1905	3.9171	4.2149	0	0		3.9371	4.057
2020-02-17	08:51	3.9332	4.1825	3.9096	4.2068	0	0		3.9296	4.0493
2020-02-17	12:02	3.9332	4.1825	3.9096	4.2068	0	0		3.9296	4.0493
2020-02-17	14:50	3.9459	4.1961	3.9223	4.2205	0	0		3.9423	4.0624
2020-02-18	08:50	3.9619	4.2131	3.9382	4.2376	0	0		3.9583	4.0789
2020-02-18	12:56	3.9619	4.2131	3.9382	4.2376	0	0		3.9583	4.0789
2020-02-18	14:46	3.9706	4.2223	3.9468	4.2469	0	0		3.967	4.0878
2020-02-19	08:51	3.9631	4.2143	3.9393	4.2388	0	0		3.9594	4.08
2020-02-19	11:57	3.9631	4.2143	3.9393	4.2388	0	0		3.9594	4.08
2020-02-19	14:46	3.9672	4.2186	3.9434	4.2432	0	0		3.9635	4.0842
2020-02-20	08:49	3.9676	4.2191	3.9438	4.2436	0	0		3.9639	4.0847
2020-02-20	11:49	3.9676	4.2191	3.9438	4.2436	0	0		3.9639	4.0847
2020-02-20	14:50	3.9786	4.2308	3.9548	4.2554	0	0		3.975	4.096
2020-02-21	08:54	3.9789	4.2312	3.9551	4.2558	0	0		3.9753	4.0964
2020-02-21	11:44	3.9789	4.2312	3.9551	4.2558	0	0		3.9753	4.0964
2020-02-21	15:22	3.9793	4.2316	3.9555	4.2562	0	0		3.9757	4.0968
2020-02-24	08:53	3.9951	4.2484	3.9712	4.2731	0	0		3.9915	4.1131
2020-02-24	11:56	3.9951	4.2484	3.9712	4.2731	0	0		3.9915	4.1131
2020-02-24	14:49	4.0051	4.259	3.9811	4.2838	0	0		4.0014	4.1233
2020-02-25	08:50	3.9894	4.2423	3.9656	4.267	0	0		3.9858	4.1072
2020-02-25	12:12	3.9894	4.2423	3.9656	4.267	0	0		3.9858	4.1072
2020-02-25	14:47	3.9978	4.2513	3.9739	4.276	0	0		3.9942	4.1158
2020-02-26	08:45	3.9975	4.251	3.9736	4.2757	0	0		3.9939	4.1155
2020-02-26	11:56	3.9975	4.251	3.9736	4.2757	0	0		3.9939	4.1155
2020-02-26	14:47	4.0067	4.2607	3.9828	4.2855	0	0		4.0031	4.125
2020-02-27	08:53	4.0033	4.2571	3.9793	4.2819	0	0		3.9997	4.1215
2020-02-27	11:51	4.0033	4.2571	3.9793	4.2819	0	0		3.9997	4.1215
2020-02-27	14:47	4.002	4.2557	3.978	4.2805	0	0		3.9983	4.1201
2020-02-28	08:51	4.0166	4.2712	3.9925	4.2961	0	0		4.0129	4.1351
2020-02-28	11:48	4.0166	4.2712	3.9925	4.2961	0	0		4.0129	4.1351
2020-02-28	14:47	4.0222	4.2772	3.9981	4.3021	0	0		4.0185	4.1409
2020-03-02	08:51	3.9882	4.241	3.9643	4.2657	0	0		3.9845	4.1059
2020-03-02	11:47	3.9882	4.241	3.9643	4.2657	0	0		3.9845	4.1059
2020-03-02	14:52	4.0119	4.2662	3.9879	4.291	0	0		4.0082	4.1303
2020-03-03	08:51	3.9984	4.2519	3.9745	4.2767	0	0		3.9948	4.1165
2020-03-03	11:43	3.9984	4.2519	3.9745	4.2767	0	0		3.9948	4.1165
2020-03-03	14:52	4.0045	4.2583	3.9805	4.2831	0	0		4.0008	4.1227
2020-03-04	08:48	3.9674	4.2189	3.9436	4.2434	0	0		3.9637	4.0845
2020-03-04	11:38	3.9674	4.2189	3.9436	4.2434	0	0		3.9637	4.0845
2020-03-04	14:48	3.9818	4.2342	3.958	4.2589	0	0		3.9782	4.0993
2020-03-05	08:52	3.9744	4.2264	3.9506	4.251	0	0		3.9708	4.0917
2020-03-05	12:03	3.9744	4.2264	3.9506	4.251	0	0		3.9708	4.0917
2020-03-05	14:48	3.9827	4.2352	3.9589	4.2598	0	0		3.9791	4.1003
2020-03-06	08:42	4.0028	4.2566	3.9788	4.2813	0	0		3.9991	4.1209
2020-03-06	11:45	4.0028	4.2566	3.9788	4.2813	0	0		3.9991	4.1209
2020-03-06	14:51	4.0035	4.2573	3.9795	4.282	0	0		3.9998	4.1216
2020-03-09	08:53	4.0339	4.2897	4.0098	4.3146	0	0		4.0303	4.153
2020-03-09	11:41	4.0339	4.2897	4.0098	4.3146	0	0		4.0303	4.153
2020-03-09	14:56	4.0031	4.2569	3.9791	4.2816	0	0		3.9994	4.1213
2020-03-10	08:46	4.0183	4.2731	3.9943	4.2979	0	0		4.0147	4.1369
2020-03-10	11:36	4.0183	4.2731	3.9943	4.2979	0	0		4.0147	4.1369
2020-03-10	15:00	4.0171	4.2718	3.9931	4.2966	0	0		4.0134	4.1357
2020-03-11	08:52	4.012	4.2663	3.988	4.2912	0	0		4.0083	4.1304
2020-03-11	12:01	4.012	4.2663	3.988	4.2912	0	0		4.0083	4.1304
2020-03-11	14:53	4.0217	4.2767	3.9977	4.3016	0	0		4.0181	4.1405
2020-03-12	08:48	4.0527	4.3096	4.0284	4.3347	0	0		4.049	4.1723
2020-03-12	11:43	4.0527	4.3096	4.0284	4.3347	0	0		4.049	4.1723
2020-03-12	14:52	4.0732	4.3315	4.0489	4.3567	0	0		4.0695	4.1935
2020-03-13	08:47	4.0811	4.3398	4.0566	4.365	0	0		4.0773	4.2015
2020-03-13	11:55	4.0811	4.3398	4.0566	4.365	0	0		4.0773	4.2015
2020-03-13	14:49	4.0606	4.3181	4.0363	4.3432	0	0		4.0569	4.1805
2020-03-16	08:48	4.099	4.3588	4.0744	4.3842	0	0		4.0952	4.2199
2020-03-16	11:56	4.099	4.3588	4.0744	4.3842	0	0		4.0952	4.2199
2020-03-16	14:48	4.1331	4.3951	4.1084	4.4207	0	0		4.1293	4.2551
2020-03-17	08:51	4.142	4.4046	4.1173	4.4303	0	0		4.1383	4.2643
2020-03-17	11:36	4.1834	4.4486	4.1584	4.4745	0	0		4.1796	4.3069
2020-03-17	11:49	4.1834	4.4486	4.1584	4.4745	0	0		4.1796	4.3069
2020-03-17	15:02	4.1652	4.4293	4.1403	4.455	0	0		4.1614	4.2882
2020-03-18	08:49	4.1836	4.4488	4.1585	4.4747	0	0		4.1797	4.307
2020-03-18	11:49	4.1836	4.4488	4.1585	4.4747	0	0		4.1797	4.307
2020-03-18	14:46	4.2078	4.4745	4.1826	4.5006	0	0		4.204	4.332
2020-03-19	08:45	4.2578	4.5277	4.2323	4.554	0	0		4.2539	4.3835
2020-03-19	11:43	4.2578	4.5277	4.2323	4.554	0	0		4.2539	4.3835
2020-03-19	14:45	4.2571	4.5269	4.2316	4.5533	0	0		4.2532	4.3827
2020-03-20	08:42	4.2634	4.5337	4.2379	4.5601	0	0		4.2595	4.3893
2020-03-20	11:59	4.2634	4.5337	4.2379	4.5601	0	0		4.2595	4.3893
2020-03-20	14:45	4.2314	4.4997	4.2061	4.5259	0	0		4.2276	4.3563
2020-03-23	12:14	4.2716	4.5424	4.2461	4.5689	0	0		4.2677	4.3977
2020-03-23	14:45	4.2862	4.558	4.2606	4.5845	0	0		4.2823	4.4128
2020-03-24	08:45	4.2721	4.543	4.2466	4.5694	0	0		4.2682	4.3982
2020-03-24	11:44	4.2721	4.543	4.2466	4.5694	0	0		4.2682	4.3982
2020-03-24	14:47	4.2897	4.5617	4.2641	4.5882	0	0		4.2858	4.4164
2020-03-25	08:42	4.255	4.5248	4.2296	4.5511	0	0		4.2512	4.3806
2020-03-25	11:49	4.255	4.5248	4.2296	4.5511	0	0		4.2512	4.3806
2020-03-25	14:54	4.2549	4.5247	4.2295	4.551	0	0		4.251	4.3805
2020-03-26	08:40	4.2462	4.5154	4.2208	4.5417	0	0		4.2424	4.3716
2020-03-26	11:53	4.2462	4.5154	4.2208	4.5417	0	0		4.2424	4.3716
2020-03-26	14:45	4.2315	4.4998	4.2062	4.526	0	0		4.2277	4.3564
2020-03-27	08:41	4.2068	4.4734	4.1816	4.4995	0	0		4.2029	4.3309
2020-03-27	11:44	4.2068	4.4734	4.1816	4.4995	0	0		4.2029	4.3309
2020-03-27	14:48	4.2176	4.4849	4.1923	4.511	0	0		4.2137	4.3421
2020-03-30	08:51	4.2215	4.4891	4.1962	4.5152	0	0		4.2176	4.3461
2020-03-30	11:59	4.2215	4.4891	4.1962	4.5152	0	0		4.2176	4.3461
2020-03-30	14:49	4.2518	4.5213	4.2263	4.5476	0	0		4.2479	4.3772
2020-03-31	08:43	4.2366	4.5052	4.2113	4.5314	0	0		4.2328	4.3617
2020-03-31	11:39	4.2366	4.5052	4.2113	4.5314	0	0		4.2328	4.3617
2020-03-31	14:49	4.2381	4.5067	4.2127	4.5329	0	0		4.2342	4.3631
2020-04-01	08:41	4.2562	4.526	4.2307	4.5523	0	0		4.2523	4.3818
2020-04-01	11:45	4.2562	4.526	4.2307	4.5523	0	0		4.2523	4.3818
2020-04-01	14:55	4.2808	4.5522	4.2552	4.5787	0	0		4.2769	4.4072
2020-04-02	08:37	4.2737	4.5447	4.2482	4.5711	0	0		4.2698	4.3999
2020-04-02	11:42	4.2737	4.5447	4.2482	4.5711	0	0		4.2698	4.3999
2020-04-02	14:52	4.2678	4.5384	4.2423	4.5648	0	0		4.2639	4.3938
2020-04-03	08:43	4.2678	4.5383	4.2422	4.5647	0	0		4.2639	4.3938
2020-04-03	12:16	4.2678	4.5383	4.2422	4.5647	0	0		4.2639	4.3938
2020-04-03	14:44	4.2761	4.5472	4.2505	4.5736	0	0		4.2722	4.4023
2020-04-06	08:40	4.2628	4.533	4.2373	4.5594	0	0		4.2589	4.3886
2020-04-06	11:42	4.2628	4.533	4.2373	4.5594	0	0		4.2589	4.3886
2020-04-06	14:46	4.2671	4.5376	4.2416	4.564	0	0		4.2632	4.393
2020-04-07	08:53	4.2325	4.5008	4.2072	4.527	0	0		4.2286	4.3574
2020-04-07	11:46	4.2325	4.5008	4.2072	4.527	0	0		4.2286	4.3574
2020-04-07	14:56	4.2099	4.4768	4.1847	4.5028	0	0		4.2061	4.3342
2020-04-08	08:41	4.24	4.5088	4.2146	4.535	0	0		4.2361	4.3651
2020-04-08	11:49	4.24	4.5088	4.2146	4.535	0	0		4.2361	4.3651
2020-04-08	14:46	4.234	4.5024	4.2087	4.5286	0	0		4.2301	4.359
2020-04-09	08:39	4.2352	4.5037	4.2098	4.5299	0	0		4.2313	4.3602
2020-04-09	11:52	4.2352	4.5037	4.2098	4.5299	0	0		4.2313	4.3602
2020-04-09	14:49	4.2562	4.526	4.2307	4.5523	0	0		4.2523	4.3818
2020-04-10	08:42	4.2455	4.5146	4.2201	4.5409	0	0		4.2416	4.3708
2020-04-10	11:55	4.2455	4.5146	4.2201	4.5409	0	0		4.2416	4.3708
2020-04-10	14:45	4.2428	4.5118	4.2174	4.538	0	0		4.2389	4.368
2020-04-14	08:50	4.2447	4.5138	4.2193	4.5401	0	0		4.2408	4.37
2020-04-14	11:42	4.2447	4.5138	4.2193	4.5401	0	0		4.2408	4.37
2020-04-14	14:48	4.2473	4.5166	4.2219	4.5429	0	0		4.2435	4.3727
